,Name,Bonus,Games,Wins,MVP,First_blood,Last_word_3,Last_word_2,Citizen_games,Citizen_wins,Mafia_games,Mafia_wins,Sheriff_games,Sheriff_wins,Don_games,Don_wins
750,Клео,0.3302201467645097,0.2549800796812749,0.291044776119403,0.23076923076923078,0.2,0.0,0.2857142857142857,0.2792207792207792,0.3076923076923077,0.19298245614035087,0.26666666666666666,0.22857142857142856,0.20833333333333334,0.1,0.09523809523809523
751,Майкл,0.4052701801200801,0.19123505976095617,0.1791044776119403,0.38461538461538464,0.17142857142857143,0.0,0.0,0.22727272727272727,0.20512820512820512,0.14035087719298245,0.16666666666666666,0.05714285714285714,0.041666666666666664,0.13333333333333333,0.09523809523809523
752,Агностик,0.2051367578385591,0.22709163346613545,0.22388059701492538,0.11538461538461539,0.05714285714285714,0.0,0.0,0.22727272727272727,0.20512820512820512,0.2631578947368421,0.23333333333333334,0.14285714285714285,0.20833333333333334,0.1,0.09523809523809523
753,Иллюзионист,0.25517011340893936,0.17131474103585656,0.14925373134328357,0.11538461538461539,0.05714285714285714,0.0,0.0,0.15584415584415584,0.11538461538461539,0.12280701754385964,0.1,0.2,0.16666666666666666,0.2,0.19047619047619047
754,Верже,0.2301534356237492,0.1752988047808765,0.13432835820895522,0.07692307692307693,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.1282051282051282,0.24561403508771928,0.2,0.11428571428571428,0.041666666666666664,0.16666666666666666,0.047619047619047616
755,Сварщик,0.2801867911941295,0.13147410358565736,0.11940298507462686,0.15384615384615385,0.05714285714285714,0.0,0.07142857142857142,0.15584415584415584,0.1282051282051282,0.03508771929824561,0.03333333333333333,0.08571428571428572,0.08333333333333333,0.16666666666666666,0.14285714285714285
756,Политрук,0.20180120080053374,0.1752988047808765,0.17164179104477612,0.038461538461538464,0.05714285714285714,0.0,0.0,0.2077922077922078,0.20512820512820512,0.14035087719298245,0.16666666666666666,0.05714285714285714,0.041666666666666664,0.1,0.047619047619047616
757,Бастинда,0.23849232821881258,0.12350597609561753,0.08955223880597014,0.11538461538461539,0.05714285714285714,0.0,0.0,0.12337662337662338,0.08974358974358974,0.12280701754385964,0.06666666666666667,0.08571428571428572,0.041666666666666664,0.1,0.09523809523809523
758,Граф,0.19679786524349568,0.0796812749003984,0.09701492537313433,0.07692307692307693,0.08571428571428572,0.0,0.07142857142857142,0.07142857142857142,0.08974358974358974,0.10526315789473684,0.1,0.0,0.0,0.13333333333333333,0.14285714285714285
759,Мирный житель,0.21347565043362246,0.07569721115537849,0.08208955223880597,0.07692307692307693,0.05714285714285714,0.0,0.07142857142857142,0.05194805194805195,0.038461538461538464,0.08771929824561403,0.1,0.05714285714285714,0.08333333333333333,0.16666666666666666,0.14285714285714285
760,Регис,0.1551034022681788,0.0796812749003984,0.07462686567164178,0.0,0.05714285714285714,0.0,0.0,0.07792207792207792,0.0641025641025641,0.10526315789473684,0.13333333333333333,0.0,0.0,0.1,0.047619047619047616
761,Кса,0.1551034022681788,0.09561752988047809,0.08208955223880597,0.0,0.05714285714285714,0.0,0.0,0.11038961038961038,0.11538461538461539,0.07017543859649122,0.06666666666666667,0.05714285714285714,0.0,0.06666666666666667,0.0
762,Катейка,0.21347565043362246,0.10756972111553785,0.08208955223880597,0.07692307692307693,0.05714285714285714,0.0,0.07142857142857142,0.11688311688311688,0.07692307692307693,0.07017543859649122,0.03333333333333333,0.05714285714285714,0.041666666666666664,0.13333333333333333,0.14285714285714285
763,Абадон,0.1634422948632422,0.09163346613545817,0.06716417910447761,0.0,0.08571428571428572,0.0,0.07142857142857142,0.11038961038961038,0.08974358974358974,0.05263157894736842,0.03333333333333333,0.02857142857142857,0.0,0.1,0.047619047619047616
764,Море,0.21347565043362246,0.0398406374501992,0.06716417910447761,0.07692307692307693,0.02857142857142857,0.0,0.07142857142857142,0.05194805194805195,0.07692307692307693,0.03508771929824561,0.06666666666666667,0.0,0.0,0.03333333333333333,0.047619047619047616
765,Хавер,0.1551034022681788,0.06772908366533864,0.08208955223880597,0.0,0.05714285714285714,0.0,0.0,0.09090909090909091,0.08974358974358974,0.03508771929824561,0.06666666666666667,0.02857142857142857,0.041666666666666664,0.03333333333333333,0.047619047619047616
766,Нюша,0.1551034022681788,0.04780876494023904,0.05223880597014925,0.0,0.02857142857142857,0.0,0.0,0.01948051948051948,0.01282051282051282,0.14035087719298245,0.16666666666666666,0.02857142857142857,0.041666666666666664,0.03333333333333333,0.0
767,Солнышко,0.17178118745830556,0.043824701195219126,0.05223880597014925,0.038461538461538464,0.02857142857142857,0.0,0.0,0.045454545454545456,0.05128205128205128,0.05263157894736842,0.03333333333333333,0.02857142857142857,0.041666666666666664,0.03333333333333333,0.047619047619047616
768,Одессит,0.22181454302868583,0.07171314741035857,0.07462686567164178,0.07692307692307693,0.0,0.0,0.0,0.06493506493506493,0.0641025641025641,0.03508771929824561,0.06666666666666667,0.05714285714285714,0.041666666666666664,0.16666666666666666,0.09523809523809523
769,Lady Mary,0.21347565043362246,0.043824701195219126,0.04477611940298507,0.07692307692307693,0.05714285714285714,0.0,0.07142857142857142,0.025974025974025976,0.02564102564102564,0.03508771929824561,0.03333333333333333,0.08571428571428572,0.041666666666666664,0.1,0.09523809523809523
770,Милана,0.18012008005336894,0.06374501992031872,0.06716417910447761,0.038461538461538464,0.02857142857142857,0.0,0.07142857142857142,0.03896103896103896,0.038461538461538464,0.08771929824561403,0.1,0.05714285714285714,0.08333333333333333,0.13333333333333333,0.047619047619047616
771,Мончестер,0.1884589726484323,0.06374501992031872,0.05970149253731343,0.038461538461538464,0.05714285714285714,0.0,0.0,0.05844155844155844,0.038461538461538464,0.07017543859649122,0.1,0.02857142857142857,0.0,0.1,0.09523809523809523
772,Зиш,0.19679786524349568,0.04780876494023904,0.04477611940298507,0.038461538461538464,0.05714285714285714,0.0,0.07142857142857142,0.03896103896103896,0.05128205128205128,0.03508771929824561,0.03333333333333333,0.11428571428571428,0.0,0.03333333333333333,0.047619047619047616
773,Шура,0.1884589726484323,0.00796812749003984,0.022388059701492536,0.038461538461538464,0.0,0.0,0.0,0.012987012987012988,0.02564102564102564,0.0,0.0,0.02857142857142857,0.041666666666666664,0.0,0.0
774,Мирабель,0.1551034022681788,0.00398406374501992,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.041666666666666664,0.03333333333333333,0.047619047619047616
775,Форест,0.1551034022681788,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.03333333333333333,0.0,0.0,0.0,0.0
776,Злая Фея,0.1551034022681788,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.047619047619047616
777,Проша,0.1551034022681788,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.006493506493506494,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
778,Каори,0.25517011340893936,0.03187250996015936,0.04477611940298507,0.11538461538461539,0.0,0.0,0.0,0.03896103896103896,0.05128205128205128,0.03508771929824561,0.03333333333333333,0.02857142857142857,0.041666666666666664,0.0,0.0
779,Бонус,0.1551034022681788,0.03187250996015936,0.05223880597014925,0.0,0.02857142857142857,0.0,0.0,0.03896103896103896,0.05128205128205128,0.017543859649122806,0.03333333333333333,0.02857142857142857,0.041666666666666664,0.03333333333333333,0.047619047619047616
780,Метрим,0.1551034022681788,0.01195219123505976,0.022388059701492536,0.0,0.0,0.0,0.0,0.01948051948051948,0.038461538461538464,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
781,Фотограф,0.1634422948632422,0.00796812749003984,0.014925373134328358,0.0,0.02857142857142857,0.0,0.07142857142857142,0.006493506493506494,0.01282051282051282,0.017543859649122806,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0
782,Скорпион,0.1884589726484323,0.01593625498007968,0.022388059701492536,0.07692307692307693,0.05714285714285714,0.0,0.0,0.01948051948051948,0.02564102564102564,0.0,0.0,0.05714285714285714,0.041666666666666664,0.0,0.0
783,Ист,0.1551034022681788,0.00796812749003984,0.014925373134328358,0.0,0.0,0.0,0.0,0.012987012987012988,0.01282051282051282,0.017543859649122806,0.03333333333333333,0.0,0.0,0.0,0.0
784,Мухамед Али,0.1551034022681788,0.00796812749003984,0.014925373134328358,0.0,0.0,0.0,0.0,0.01948051948051948,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
785,Ахи,0.1884589726484323,0.01195219123505976,0.014925373134328358,0.038461538461538464,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.02857142857142857,0.041666666666666664,0.03333333333333333,0.047619047619047616
786,Анвар,0.1551034022681788,0.01593625498007968,0.022388059701492536,0.0,0.0,0.0,0.0,0.012987012987012988,0.01282051282051282,0.03508771929824561,0.03333333333333333,0.0,0.0,0.03333333333333333,0.047619047619047616
787,петелька,0.1551034022681788,0.01593625498007968,0.022388059701492536,0.0,0.05714285714285714,0.0,0.0,0.01948051948051948,0.038461538461538464,0.0,0.0,0.05714285714285714,0.0,0.0,0.0
788,Седой,0.1634422948632422,0.01195219123505976,0.014925373134328358,0.0,0.02857142857142857,0.0,0.07142857142857142,0.025974025974025976,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
789,Ксихапатка,0.1551034022681788,0.01195219123505976,0.014925373134328358,0.0,0.02857142857142857,0.0,0.0,0.01948051948051948,0.01282051282051282,0.017543859649122806,0.03333333333333333,0.0,0.0,0.0,0.0
790,Ткемали,0.1551034022681788,0.01195219123505976,0.014925373134328358,0.0,0.0,0.0,0.0,0.01948051948051948,0.02564102564102564,0.017543859649122806,0.0,0.0,0.0,0.0,0.0
791,Фишер,0.1551034022681788,0.00398406374501992,0.007462686567164179,0.0,0.0,0.0,0.0,0.012987012987012988,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
792,Мема,0.1551034022681788,0.00398406374501992,0.007462686567164179,0.0,0.0,0.0,0.0,0.012987012987012988,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
793,Дзюд,0.1551034022681788,0.00398406374501992,0.007462686567164179,0.0,0.0,0.0,0.0,0.012987012987012988,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
794,тенс,0.1551034022681788,0.00398406374501992,0.007462686567164179,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.017543859649122806,0.03333333333333333,0.0,0.0,0.0,0.0
795,Рекламист,0.18012008005336894,0.03187250996015936,0.029850746268656716,0.038461538461538464,0.05714285714285714,0.0,0.07142857142857142,0.03896103896103896,0.02564102564102564,0.017543859649122806,0.03333333333333333,0.05714285714285714,0.041666666666666664,0.0,0.0
796,Юша,0.1551034022681788,0.01593625498007968,0.014925373134328358,0.0,0.05714285714285714,0.0,0.0,0.01948051948051948,0.01282051282051282,0.03508771929824561,0.03333333333333333,0.0,0.0,0.0,0.0
797,Резидент,0.1884589726484323,0.01195219123505976,0.007462686567164179,0.038461538461538464,0.0,0.0,0.0,0.01948051948051948,0.0,0.017543859649122806,0.03333333333333333,0.0,0.0,0.0,0.0
798,Огонек,0.1551034022681788,0.0199203187250996,0.014925373134328358,0.0,0.02857142857142857,0.0,0.0,0.01948051948051948,0.0,0.03508771929824561,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0
799,Морено,0.1551034022681788,0.00796812749003984,0.007462686567164179,0.0,0.0,0.0,0.0,0.01948051948051948,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
800,Ляля,0.17178118745830556,0.01195219123505976,0.007462686567164179,0.038461538461538464,0.02857142857142857,0.0,0.0,0.012987012987012988,0.0,0.017543859649122806,0.03333333333333333,0.02857142857142857,0.0,0.0,0.0
801,Шипуцник,0.17178118745830556,0.01195219123505976,0.007462686567164179,0.038461538461538464,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.05714285714285714,0.041666666666666664,0.0,0.0
802,Гарзен,0.1551034022681788,0.02390438247011952,0.014925373134328358,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.05263157894736842,0.06666666666666667,0.0,0.0,0.0,0.0
803,Трумен,0.1551034022681788,0.01195219123505976,0.007462686567164179,0.0,0.0,0.0,0.0,0.01948051948051948,0.01282051282051282,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
