,Name,Bonus,Games,Wins,MVP,First_blood,Last_word_3,Last_word_2,Citizen_games,Citizen_wins,Mafia_games,Mafia_wins,Sheriff_games,Sheriff_wins,Don_games,Don_wins
205,Данте,2.0999999999999996,89.0,56.0,0.0,7.0,0.0,4.0,54.0,35.0,15.0,9.0,9.0,4.0,11.0,8.0
206,Рейли,2.5500000000000003,155.0,69.0,8.0,16.0,0.0,2.0,97.0,40.0,24.0,15.0,18.0,9.0,16.0,5.0
207,10 Треф,2.35,118.0,59.0,5.0,11.0,0.0,2.0,71.0,31.0,25.0,13.0,12.0,7.0,10.0,8.0
208,Плюс,0.8,134.0,59.0,3.0,8.0,0.0,2.0,88.0,36.0,23.0,13.0,9.0,4.0,14.0,6.0
209,Вальтер,2.3,153.0,73.0,4.0,15.0,0.0,6.0,90.0,42.0,31.0,13.0,18.0,10.0,14.0,8.0
210,Экси,4.2,161.0,88.0,10.0,16.0,1.0,4.0,93.0,45.0,35.0,21.0,20.0,13.0,13.0,9.0
211,Стинг,5.0,198.0,97.0,12.0,12.0,0.0,5.0,120.0,60.0,39.0,20.0,20.0,7.0,19.0,10.0
212,Грачик,5.15,163.0,88.0,16.0,16.0,0.0,5.0,82.0,42.0,37.0,18.0,24.0,15.0,20.0,13.0
213,Гринго,1.0,137.0,68.0,3.0,9.0,0.0,2.0,80.0,38.0,30.0,13.0,12.0,7.0,15.0,10.0
214,Самурай,0.5,40.0,22.0,1.0,2.0,0.0,2.0,23.0,10.0,10.0,7.0,3.0,2.0,4.0,3.0
215,Курлык,3.0,85.0,42.0,6.0,7.0,0.0,2.0,55.0,28.0,13.0,8.0,9.0,2.0,8.0,4.0
216,Дутче,1.15,97.0,47.0,2.0,8.0,0.0,3.0,59.0,29.0,20.0,11.0,9.0,4.0,9.0,3.0
217,Стинго,0.2,63.0,23.0,1.0,3.0,0.0,1.0,34.0,13.0,12.0,5.0,9.0,2.0,8.0,3.0
218,Астарот,2.3,70.0,36.0,5.0,11.0,0.0,5.0,43.0,23.0,10.0,3.0,5.0,2.0,12.0,8.0
219,Lee,1.6500000000000001,154.0,89.0,4.0,9.0,1.0,1.0,86.0,44.0,41.0,29.0,9.0,5.0,18.0,11.0
220,Рокси,2.45,109.0,51.0,5.0,16.0,2.0,9.0,66.0,31.0,22.0,12.0,11.0,4.0,10.0,4.0
221,Чайка,0.0,40.0,19.0,0.0,1.0,0.0,0.0,29.0,13.0,7.0,3.0,0.0,0.0,4.0,3.0
222,Хозяин,0.9500000000000001,134.0,54.0,4.0,11.0,1.0,0.0,86.0,28.0,24.0,9.0,11.0,7.0,13.0,10.0
223,Гектор,0.25,55.0,25.0,0.0,3.0,0.0,2.0,30.0,12.0,16.0,9.0,4.0,1.0,5.0,3.0
224,ВАЛЛИ,0.75,87.0,38.0,2.0,3.0,0.0,1.0,54.0,22.0,12.0,6.0,12.0,4.0,9.0,6.0
225,Советник,0.65,84.0,39.0,2.0,7.0,1.0,1.0,50.0,25.0,22.0,8.0,8.0,4.0,4.0,2.0
226,Добрый Кот,0.0,40.0,14.0,0.0,1.0,0.0,0.0,22.0,7.0,7.0,3.0,6.0,2.0,5.0,2.0
227,Мистика,-0.4,29.0,13.0,0.0,3.0,0.0,0.0,19.0,9.0,4.0,3.0,4.0,1.0,2.0,0.0
228,Авара,-0.5,60.0,24.0,0.0,6.0,0.0,2.0,39.0,13.0,12.0,6.0,5.0,2.0,4.0,3.0
229,Red,0.7,92.0,51.0,4.0,6.0,0.0,1.0,47.0,23.0,18.0,10.0,13.0,9.0,14.0,9.0
230,Fess,0.5,39.0,23.0,2.0,2.0,0.0,0.0,17.0,10.0,14.0,8.0,3.0,2.0,5.0,3.0
231,Лидер,0.9,20.0,9.0,0.0,3.0,0.0,0.0,10.0,3.0,5.0,4.0,4.0,2.0,1.0,0.0
232,Урфин,2.05,101.0,51.0,2.0,12.0,0.0,3.0,63.0,31.0,26.0,15.0,4.0,1.0,8.0,4.0
233,Ксю,0.5,13.0,6.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0
234,Доцент,0.0,17.0,9.0,0.0,1.0,0.0,0.0,9.0,3.0,4.0,3.0,1.0,0.0,3.0,3.0
235,Чешир,0.2,97.0,45.0,0.0,6.0,0.0,1.0,56.0,22.0,21.0,13.0,9.0,4.0,11.0,6.0
236,AKa,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
237,Panda,0.0,8.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0
238,Птенчик,0.5,8.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
239,Краснопузик,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
240,Sonic,0.2,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
241,Ейский,0.0,6.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
242,Маврикий,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
243,Griffindor,0.0,6.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
244,Амур,0.6,25.0,9.0,1.0,2.0,0.0,0.0,14.0,5.0,5.0,3.0,6.0,1.0,0.0,0.0
245,INFINITY,-0.4,6.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
246,Смысл,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
247,Зоря,0.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
248,Чёрный сурикат,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
249,Э,1.25,42.0,21.0,2.0,6.0,0.0,1.0,23.0,10.0,10.0,5.0,5.0,4.0,4.0,2.0
250,Таргитай,0.0,21.0,9.0,1.0,0.0,0.0,0.0,9.0,5.0,5.0,2.0,4.0,1.0,3.0,1.0
251,Провокатор,-0.04999999999999999,45.0,18.0,2.0,2.0,0.0,0.0,25.0,8.0,12.0,6.0,4.0,1.0,4.0,3.0
252,Лучистая,0.8,69.0,30.0,2.0,6.0,0.0,2.0,46.0,21.0,13.0,5.0,7.0,3.0,3.0,1.0
253,§~ЭНЕРДЖИ~§,0.25,69.0,29.0,1.0,5.0,0.0,2.0,38.0,18.0,15.0,5.0,10.0,4.0,6.0,2.0
254,Аврора,1.0,57.0,29.0,4.0,4.0,0.0,1.0,34.0,16.0,15.0,8.0,4.0,2.0,4.0,3.0
255,Колючий Холмс,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
256,Пончик,0.0,9.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0
257,Джордан,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
258,Орхидея,0.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
259,Белка,0.5,34.0,20.0,1.0,1.0,0.0,0.0,16.0,9.0,10.0,7.0,4.0,3.0,4.0,1.0
260,Ильич,1.1,10.0,9.0,4.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,3.0,3.0
261,DEADPOOL,0.2,35.0,17.0,1.0,4.0,0.0,0.0,21.0,9.0,9.0,5.0,1.0,1.0,4.0,2.0
262,Дея,0.3,11.0,8.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0
263,Джесс,0.0,13.0,7.0,0.0,1.0,0.0,0.0,8.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0
264,Горыныч,0.45,10.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0
265,Нил,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Lilit,0.3,15.0,7.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,4.0,2.0,2.0,1.0,0.0
267,Лисичка,0.0,39.0,16.0,0.0,2.0,0.0,0.0,26.0,8.0,6.0,3.0,1.0,1.0,6.0,4.0
268,Марсианин,0.4,23.0,11.0,4.0,3.0,0.0,1.0,14.0,8.0,4.0,1.0,3.0,1.0,2.0,1.0
269,Клайд,0.0,20.0,10.0,4.0,1.0,0.0,0.0,11.0,5.0,6.0,3.0,0.0,0.0,3.0,2.0
270,Корица,0.65,71.0,32.0,3.0,3.0,0.0,1.0,41.0,16.0,15.0,8.0,10.0,4.0,5.0,4.0
271,Кудрявая,0.0,23.0,8.0,6.0,2.0,0.0,1.0,13.0,4.0,3.0,0.0,3.0,1.0,4.0,3.0
272,Куzнец,0.4,14.0,12.0,3.0,1.0,0.0,0.0,7.0,6.0,4.0,4.0,1.0,1.0,2.0,1.0
273,Сказка,0.0,12.0,8.0,2.0,1.0,0.0,0.0,9.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0
274,Малинка,0.0,13.0,6.0,0.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
275,German,0.0,11.0,5.0,0.0,1.0,0.0,1.0,9.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
276,Rasta,0.0,19.0,9.0,2.0,2.0,0.0,0.0,13.0,4.0,2.0,2.0,0.0,0.0,4.0,3.0
277,Кольт,0.2,22.0,11.0,4.0,1.0,0.0,0.0,14.0,6.0,6.0,3.0,2.0,2.0,0.0,0.0
278,Гладиолус,0.0,10.0,4.0,1.0,3.0,0.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0
279,Chocolate,0.0,11.0,4.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0
280,Кальян,0.0,10.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
281,Рапунцель,0.0,14.0,4.0,1.0,2.0,0.0,1.0,8.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0
282,Тирион,0.0,28.0,10.0,1.0,2.0,0.0,0.0,15.0,5.0,7.0,3.0,3.0,1.0,3.0,1.0
283,Сенька,0.0,12.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0
284,Mr.FOX,0.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
285,Голд,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
286,Sophie,0.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0
287,Vanilka,0.2,19.0,12.0,1.0,1.0,0.0,0.0,10.0,7.0,4.0,3.0,1.0,0.0,4.0,2.0
288,Tina,0.0,8.0,3.0,3.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
289,Стихия,0.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
290,Lolita,0.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
291,Chokolate,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
292,Тори,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
293,Armani,1.5,42.0,25.0,1.0,5.0,0.0,2.0,19.0,9.0,12.0,8.0,5.0,2.0,6.0,6.0
294,Училка,1.35,41.0,22.0,1.0,3.0,0.0,1.0,20.0,7.0,10.0,10.0,4.0,2.0,7.0,3.0
295,Пехотинец,0.0,35.0,16.0,0.0,0.0,0.0,0.0,23.0,8.0,7.0,4.0,3.0,2.0,2.0,2.0
296,Мирный воин,-0.4,37.0,18.0,2.0,2.0,0.0,0.0,21.0,9.0,7.0,5.0,2.0,0.0,7.0,4.0
297,Igoran,2.05,50.0,22.0,2.0,6.0,0.0,1.0,30.0,10.0,8.0,6.0,7.0,2.0,5.0,4.0
298,Italo,1.75,51.0,22.0,1.0,8.0,1.0,1.0,26.0,10.0,14.0,11.0,6.0,0.0,5.0,1.0
299,Luna,-0.19999999999999998,70.0,35.0,1.0,1.0,1.0,0.0,45.0,18.0,13.0,9.0,7.0,5.0,5.0,3.0
300,Гари,1.0,50.0,19.0,1.0,7.0,0.0,2.0,30.0,6.0,10.0,7.0,8.0,5.0,2.0,1.0
301,Факел,0.25,36.0,13.0,0.0,3.0,0.0,1.0,24.0,7.0,5.0,3.0,4.0,1.0,3.0,2.0
302,Удача,0.4,35.0,11.0,0.0,0.0,0.0,0.0,24.0,5.0,7.0,3.0,2.0,1.0,2.0,2.0
303,Nuub,0.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0
304,Фреско,3.9499999999999997,71.0,41.0,0.0,8.0,0.0,1.0,42.0,19.0,12.0,11.0,8.0,2.0,9.0,9.0
305,Bourbon,2.2,56.0,33.0,0.0,2.0,0.0,0.0,26.0,11.0,13.0,10.0,7.0,5.0,10.0,7.0
306,Smile,3.9000000000000004,86.0,50.0,0.0,6.0,0.0,2.0,47.0,25.0,19.0,13.0,9.0,4.0,11.0,8.0
307,Аноним,4.3500000000000005,93.0,47.0,0.0,6.0,0.0,3.0,57.0,24.0,21.0,16.0,6.0,0.0,9.0,7.0
308,Пух,6.6,130.0,67.0,0.0,9.0,0.0,7.0,72.0,32.0,30.0,22.0,16.0,9.0,12.0,4.0
309,V.Cassel,1.6,62.0,33.0,0.0,5.0,0.0,2.0,38.0,18.0,13.0,10.0,4.0,1.0,7.0,4.0
310,Луна,2.95,98.0,46.0,0.0,11.0,0.0,5.0,61.0,23.0,19.0,13.0,9.0,6.0,9.0,4.0
311,M. Bellucci,4.4,77.0,33.0,0.0,4.0,0.0,2.0,52.0,19.0,16.0,9.0,5.0,2.0,4.0,3.0
312,Гагарин,1.4,88.0,39.0,0.0,8.0,0.0,0.0,53.0,22.0,16.0,8.0,7.0,4.0,12.0,5.0
313,Шпиливиликан,3.05,63.0,29.0,0.0,5.0,0.0,1.0,41.0,14.0,11.0,8.0,4.0,2.0,7.0,5.0
314,Блэк Джек,6.25,87.0,42.0,0.0,10.0,0.0,5.0,47.0,19.0,20.0,10.0,10.0,6.0,10.0,7.0
315,Кыцка,3.75,87.0,39.0,0.0,11.0,0.0,5.0,54.0,23.0,14.0,7.0,11.0,3.0,8.0,6.0
316,Донна,2.15,64.0,25.0,0.0,4.0,0.0,1.0,40.0,11.0,14.0,8.0,5.0,2.0,5.0,4.0
317,Sub-Zero,8.05,200.0,95.0,0.0,14.0,3.0,4.0,142.0,66.0,35.0,18.0,13.0,6.0,10.0,5.0
318,Nirvana,-0.09999999999999998,110.0,44.0,0.0,7.0,0.0,2.0,62.0,21.0,25.0,12.0,14.0,7.0,9.0,4.0
319,Azhgibes,1.65,92.0,43.0,0.0,12.0,1.0,7.0,55.0,28.0,18.0,11.0,12.0,2.0,7.0,2.0
320,PanDa,3.15,71.0,28.0,0.0,9.0,1.0,3.0,42.0,11.0,9.0,3.0,14.0,10.0,6.0,4.0
321,Дакота,0.95,25.0,11.0,0.0,1.0,0.0,1.0,18.0,9.0,4.0,2.0,2.0,0.0,1.0,0.0
322,Djiggan4ik,0.7,27.0,14.0,0.0,0.0,0.0,0.0,15.0,8.0,6.0,4.0,3.0,0.0,3.0,2.0
323,Fox,10.9,252.0,134.0,0.0,23.0,2.0,5.0,137.0,78.0,57.0,30.0,28.0,8.0,30.0,18.0
324,Гатшот,0.75,42.0,14.0,0.0,6.0,0.0,3.0,28.0,6.0,5.0,3.0,4.0,2.0,5.0,3.0
325,Ли,0.2,14.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,3.0,1.0,2.0,1.0
326,Andres,-0.09999999999999998,15.0,7.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0
327,Ани Ретак,1.05,33.0,16.0,0.0,1.0,0.0,1.0,18.0,8.0,9.0,6.0,2.0,0.0,4.0,2.0
328,Светка Соколова,0.5,18.0,6.0,0.0,1.0,0.0,0.0,11.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0
329,Винчи,0.65,14.0,5.0,0.0,1.0,0.0,1.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0
330,ЭР,0.2,13.0,8.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,4.0,0.0,0.0,3.0,2.0
331,Робин,0.0,16.0,9.0,0.0,1.0,0.0,0.0,11.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0
332,Grizzly,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
333,Галилео,1.1,22.0,8.0,0.0,3.0,0.0,0.0,13.0,6.0,1.0,0.0,3.0,1.0,5.0,1.0
334,Donna Felice,0.0,8.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0
335,Рэд,0.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
336,Дейнерис Таргариен,0.6000000000000001,29.0,12.0,0.0,1.0,0.0,1.0,20.0,10.0,5.0,1.0,1.0,1.0,3.0,0.0
337,nightsnake,1.1,15.0,7.0,0.0,1.0,1.0,0.0,10.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0
338,Para bellum,0.0,16.0,4.0,0.0,1.0,0.0,0.0,11.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0
339,LSD,0.45,39.0,22.0,0.0,3.0,0.0,1.0,23.0,12.0,7.0,6.0,3.0,2.0,6.0,2.0
340,Винчестер,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
341,Dr.Gonzo,0.8999999999999999,48.0,20.0,0.0,8.0,0.0,0.0,29.0,9.0,10.0,8.0,7.0,2.0,2.0,1.0
342,Розарио,0.1,10.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
343,Мирон,0.7,19.0,9.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,4.0,4.0,0.0,1.0,1.0
344,Наблюдатель,1.1,48.0,26.0,0.0,5.0,0.0,2.0,29.0,14.0,12.0,9.0,4.0,2.0,3.0,1.0
345,Maska,0.1,14.0,5.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0
346,Franzs,0.25,7.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0
347,lessan,0.2,33.0,14.0,0.0,0.0,0.0,0.0,17.0,7.0,8.0,3.0,5.0,2.0,3.0,2.0
348,mentos22,1.2,11.0,6.0,0.0,1.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0
349,Rocket,0.6,10.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
350,Гинзбург,1.8,11.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0
351,Snake Eyes,0.4,5.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
352,Zanfyr,0.5,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
353,christiano,0.1,5.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
354,Garruk,0.4,5.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
355,Nomad,0.6,8.0,4.0,0.0,1.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
356,Ozzmosis,0.8,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
357,Gandalf the black,0.6,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Mugen,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
359,Hellfish,0.3,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
360,Kafka,0.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
361,Pegasus,-0.5,7.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
362,Punisher,0.2,7.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
363,The Machine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
364,The one,-0.6,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Money,5.199999999999999,139.0,77.0,0.0,13.0,0.0,4.0,89.0,47.0,31.0,21.0,14.0,4.0,5.0,5.0
366,BaNka,8.65,148.0,74.0,0.0,18.0,0.0,7.0,86.0,44.0,33.0,16.0,12.0,5.0,17.0,9.0
367,Lindemann,2.3,71.0,38.0,0.0,6.0,0.0,2.0,45.0,21.0,14.0,9.0,6.0,5.0,6.0,3.0
368,zlodey,3.9899999999999998,73.0,41.0,0.0,6.0,0.0,4.0,47.0,28.0,18.0,11.0,6.0,2.0,2.0,0.0
369,Lait,0.09999999999999998,25.0,16.0,0.0,2.0,0.0,0.0,10.0,7.0,9.0,4.0,2.0,2.0,4.0,3.0
370,Мэрлин,1.6400000000000001,144.0,67.0,0.0,9.0,0.0,4.0,93.0,44.0,21.0,7.0,14.0,5.0,16.0,11.0
371,Дровосек,1.78,115.0,59.0,0.0,5.0,0.0,2.0,80.0,37.0,16.0,10.0,7.0,5.0,12.0,7.0
372,Лока,3.44,115.0,45.0,0.0,9.0,0.0,2.0,65.0,24.0,27.0,12.0,11.0,5.0,12.0,4.0
373,Shantaram,4.58,42.0,31.0,0.0,3.0,0.0,2.0,28.0,20.0,6.0,6.0,3.0,2.0,5.0,3.0
374,MIA,-0.5,22.0,9.0,0.0,2.0,0.0,0.0,14.0,4.0,0.0,0.0,6.0,4.0,2.0,1.0
375,Tarantino,1.2100000000000002,127.0,56.0,0.0,8.0,0.0,2.0,72.0,33.0,31.0,15.0,15.0,5.0,9.0,3.0
376,МиЛеди,4.53,115.0,54.0,0.0,12.0,1.0,7.0,77.0,37.0,17.0,9.0,8.0,3.0,13.0,5.0
377,Кортес,8.870000000000001,126.0,64.0,0.0,9.0,0.0,3.0,75.0,38.0,27.0,15.0,13.0,6.0,11.0,5.0
378,Мексика,0.0,44.0,23.0,0.0,2.0,0.0,0.0,25.0,11.0,10.0,7.0,4.0,3.0,5.0,2.0
379,Призрак,12.229999999999999,129.0,62.0,0.0,9.0,0.0,5.0,81.0,36.0,19.0,14.0,18.0,9.0,11.0,3.0
380,Форс-Мажор,0.58,16.0,7.0,1.0,1.0,0.0,0.0,7.0,3.0,3.0,2.0,3.0,0.0,3.0,2.0
381,Ева,2.7,72.0,30.0,0.0,3.0,0.0,0.0,42.0,19.0,18.0,5.0,4.0,2.0,8.0,4.0
382,Moriarty,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Visage,3.04,139.0,61.0,0.0,12.0,1.0,2.0,75.0,33.0,33.0,12.0,14.0,7.0,17.0,9.0
384,Джулия,3.2800000000000002,97.0,43.0,0.0,2.0,0.0,0.0,54.0,24.0,18.0,8.0,17.0,10.0,8.0,1.0
385,Пони,0.36,35.0,16.0,0.0,5.0,0.0,0.0,17.0,6.0,6.0,3.0,4.0,3.0,8.0,4.0
386,Lord,0.51,70.0,23.0,0.0,5.0,0.0,1.0,41.0,15.0,11.0,4.0,11.0,3.0,7.0,1.0
387,Shamar,0.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
388,Bruce Wayne,0.9100000000000001,41.0,19.0,0.0,3.0,0.0,1.0,25.0,9.0,8.0,4.0,5.0,4.0,3.0,2.0
389,Афина,0.2599999999999999,49.0,20.0,0.0,5.0,0.0,2.0,36.0,13.0,7.0,3.0,4.0,2.0,2.0,2.0
390,kasper,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
391,Rick Bacardi,0.3,26.0,13.0,0.0,0.0,0.0,0.0,18.0,10.0,3.0,1.0,2.0,1.0,3.0,1.0
392,Black,0.8799999999999999,31.0,19.0,0.0,5.0,1.0,0.0,20.0,11.0,4.0,3.0,2.0,2.0,5.0,3.0
393,Чик-Чирик,2.8,82.0,40.0,0.0,6.0,0.0,2.0,53.0,24.0,15.0,8.0,5.0,5.0,9.0,3.0
394,633,3.75,62.0,32.0,0.0,5.0,0.0,2.0,38.0,15.0,12.0,10.0,6.0,4.0,6.0,3.0
395,Jane,2.65,64.0,28.0,0.0,3.0,0.0,2.0,41.0,13.0,11.0,7.0,9.0,5.0,3.0,3.0
396,Лицемер,-0.5,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
397,Иллюзия,-0.04999999999999999,14.0,8.0,0.0,1.0,0.0,1.0,10.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0
398,Пиковая Дама,0.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
399,Король,4.1,66.0,28.0,0.0,8.0,1.0,2.0,33.0,11.0,12.0,8.0,12.0,2.0,9.0,7.0
400,Каменская,2.4,132.0,71.0,0.0,11.0,0.0,3.0,79.0,40.0,26.0,16.0,10.0,7.0,17.0,8.0
401,Сахара,7.2,218.0,111.0,0.0,16.0,2.0,5.0,150.0,69.0,27.0,14.0,35.0,24.0,6.0,4.0
402,Рапсодия,2.95,85.0,47.0,0.0,5.0,0.0,4.0,52.0,26.0,19.0,11.0,5.0,4.0,9.0,6.0
403,Ксента,0.0,31.0,16.0,0.0,0.0,0.0,0.0,15.0,8.0,6.0,3.0,6.0,4.0,4.0,1.0
404,"Не, ну а чё?!",2.35,28.0,17.0,0.0,2.0,0.0,1.0,17.0,9.0,5.0,2.0,4.0,4.0,2.0,2.0
405,Arsenal,6.6,92.0,48.0,0.0,9.0,1.0,3.0,46.0,22.0,18.0,9.0,10.0,5.0,18.0,12.0
406,Энн,2.85,83.0,44.0,3.0,6.0,0.0,2.0,60.0,29.0,6.0,6.0,5.0,3.0,12.0,6.0
407,ТуМаН,0.1,24.0,11.0,0.0,1.0,0.0,0.0,11.0,6.0,6.0,2.0,3.0,1.0,4.0,2.0
